fraud,trustLevel,totalScanTimeInSeconds,lineItemVoids,quantityModification,grandTotal,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,scansWithoutRegistration
0,1,282,4,0,86.63,0.0248227,0.307199,0.571429,5
0,6,1423,9,4,64.54,0.0175685,0.0453549,0.36,9
0,4,1155,8,5,1.24,0.00779221,0.00107359,0.888889,9
0,1,60,6,4,53.1,0.25,0.885,0.4,4
0,3,154,4,4,64.83,0.181818,0.420974,0.142857,1
0,3,413,5,2,71.74,0.0121065,0.173705,1,8
0,6,322,3,1,75.24,0.0341615,0.233665,0.272727,4
0,5,1118,4,5,7.11,0.00268336,0.00635957,1.33333,5
0,5,1678,9,2,23.41,0.00238379,0.0139511,2.25,5
0,4,1670,4,0,21.61,0.00898204,0.0129401,0.266667,2
0,4,1577,10,0,10.97,0.0126823,0.00695625,0.5,3
0,6,551,2,3,73.14,0.0235935,0.13274,0.153846,2
0,3,842,9,1,26.21,0.0023753,0.0311283,4.5,9
0,6,800,7,4,8.59,0.02,0.0107375,0.4375,6
0,1,978,10,0,92.63,0.00511247,0.0947137,2,4
0,6,1656,5,4,53.76,0.0169082,0.0324638,0.178571,1
0,2,209,4,0,4.34,0.0669856,0.0207656,0.285714,8
0,3,307,3,5,62.25,0.0651466,0.202769,0.15,7
0,3,1297,7,3,81,0.0215883,0.0624518,0.25,10
0,3,819,0,2,13.64,0.004884,0.0166545,0,10
0,5,89,10,5,72.36,0.011236,0.813034,10,7
0,1,1510,3,5,30.32,0.00397351,0.0200795,0.5,7
0,3,1076,6,3,93.31,0.000929368,0.0867193,6,7
0,5,67,4,3,8.92,0.402985,0.133134,0.148148,6
0,5,250,3,0,67.7,0.112,0.2708,0.107143,7
0,1,714,3,1,49.74,0.0308123,0.0696639,0.136364,5
0,6,1427,7,5,53.17,0.0175193,0.03726,0.28,1
0,2,270,6,2,0.36,0.0444444,0.00133333,0.5,5
0,6,249,11,4,3.91,0.0562249,0.0157028,0.785714,4
0,2,1716,11,4,57.83,0.0034965,0.0337005,1.83333,4
0,6,63,11,1,39.55,0.0634921,0.627778,2.75,4
0,5,804,11,2,15.56,0.0174129,0.0193532,0.785714,9
0,3,872,1,1,74.63,0.00573394,0.0855849,0.2,2
0,1,185,10,3,62.67,0.00540541,0.338757,10,2
0,5,769,11,4,66.53,0.0390117,0.086515,0.366667,5
0,5,1491,4,1,56.97,0.0160966,0.0382093,0.166667,7
0,6,1669,3,3,8.23,0.00359497,0.0049311,0.5,10
0,5,1723,11,1,44.86,0.00522345,0.026036,1.22222,4
0,4,1756,9,2,35.89,0.0022779,0.0204385,2.25,5
0,6,803,3,0,38.91,0.0261519,0.0484558,0.142857,10
0,4,1217,7,3,95.79,0.00575185,0.0787099,1,0
0,1,638,3,3,78.38,0.0266458,0.122853,0.176471,4
0,3,719,4,0,21.71,0.00139082,0.0301947,4,10
0,3,1522,6,3,4.8,0.0065703,0.00315375,0.6,2
0,2,940,8,2,50.04,0.00957447,0.053234,0.888889,3
0,5,133,11,5,76.58,0.0902256,0.575789,0.916667,9
0,2,51,2,0,71.92,0.54902,1.4102,0.0714286,3
0,6,923,5,1,34.35,0.0140845,0.0372156,0.384615,9
0,3,1534,11,2,32.33,0.0143416,0.0210756,0.5,8
0,3,357,5,5,57.51,0.0392157,0.161092,0.357143,10
0,1,1449,4,1,21.52,0.0138026,0.0148516,0.2,0
0,6,1575,0,1,79.2,0.0114286,0.0502857,0,8
0,1,375,9,5,57.06,0.0453333,0.15216,0.529412,7
0,3,158,10,3,82.79,0.107595,0.523987,0.588235,2
0,1,1239,3,0,28.93,0.00807103,0.0233495,0.3,9
0,5,276,7,4,35.9,0.00724638,0.130072,3.5,4
0,3,1400,7,4,24.22,0.01,0.0173,0.5,7
0,6,1604,11,1,59.12,0.0074813,0.0368579,0.916667,8
0,6,169,11,5,24.07,0.171598,0.142426,0.37931,2
0,2,781,0,4,95.67,0.0345711,0.122497,0,8
0,6,869,7,3,91.19,0.0333717,0.104937,0.241379,2
0,1,2,7,5,59.01,12,29.505,0.291667,1
0,6,1771,10,5,92.54,0.0152456,0.052253,0.37037,5
0,2,63,3,4,34.34,0.0634921,0.545079,0.75,8
0,4,456,7,2,96.67,0.0372807,0.211996,0.411765,3
0,4,1460,4,4,13.18,0.0178082,0.0090274,0.153846,0
0,4,1029,10,4,68.91,0.0242954,0.0669679,0.4,1
0,5,963,0,4,50.4,0.00623053,0.0523364,0,4
0,2,739,8,0,88.9,0.0108254,0.120298,1,4
0,5,141,11,5,87.83,0.0141844,0.622908,5.5,1
0,2,810,10,2,65.21,0.00617284,0.0805062,2,1
0,1,428,2,5,36.44,0.00700935,0.0851402,0.666667,0
0,1,38,5,0,98.96,0.0526316,2.60421,2.5,6
0,3,1241,2,2,2.2,0.00725222,0.00177276,0.222222,6
0,1,174,4,4,81.63,0.114943,0.469138,0.2,1
0,4,806,9,1,21.04,0.0124069,0.0261042,0.9,0
0,4,1356,9,1,21.81,0.0103245,0.0160841,0.642857,0
0,2,850,11,3,80.22,0.0305882,0.0943765,0.423077,0
0,4,876,1,0,43.63,0.00456621,0.0498059,0.25,6
0,6,662,11,3,55.4,0.00453172,0.0836858,3.66667,1
0,1,1289,0,0,92.71,0.00543057,0.071924,0,0
0,4,271,5,5,88.23,0.0885609,0.325572,0.208333,1
0,5,471,3,0,38.93,0.0573248,0.0826539,0.111111,4
0,3,229,6,3,39.79,0.122271,0.173755,0.214286,9
0,1,1151,5,5,47.16,0.00086881,0.0409731,5,1
0,1,566,2,4,44.25,0.00706714,0.0781802,0.5,7
0,6,209,6,3,56.07,0.0143541,0.268278,2,3
0,3,1120,11,1,50.16,0.0116071,0.0447857,0.846154,0
0,2,527,6,4,93.16,0.0512334,0.176774,0.222222,2
0,6,283,2,3,63.39,0.0954064,0.223993,0.0740741,10
0,2,622,2,3,91.87,0.00643087,0.147701,0.5,9
0,6,248,11,0,7.98,0.0887097,0.0321774,0.5,0
0,2,1397,11,4,96.09,0.0100215,0.0687831,0.785714,0
0,3,1748,0,1,67.77,0.00800915,0.03877,0,2
0,3,495,6,4,59.84,0.020202,0.120889,0.6,9
0,5,649,2,5,76,0.00770416,0.117103,0.4,5
0,5,243,6,4,15.29,0.111111,0.0629218,0.222222,8
0,6,1194,9,1,50.35,0.0175879,0.0421692,0.428571,1
0,5,1292,8,2,41.64,0.00928793,0.0322291,0.666667,3
0,6,18,0,5,77.44,1.5,4.30222,0,0
0,6,1592,11,3,65.83,0.013191,0.0413505,0.52381,7
0,4,135,1,3,67.2,0.133333,0.497778,0.0555556,8
0,2,817,7,4,45.73,0.0208078,0.0559731,0.411765,9
0,5,1803,6,2,28.78,0.00110926,0.0159623,3,9
0,2,667,4,3,72.9,0.0404798,0.109295,0.148148,7
0,1,1527,3,0,96.76,0.0104781,0.0633661,0.1875,9
0,6,660,7,0,31.02,0.0409091,0.047,0.259259,3
0,1,835,8,2,47.36,0.0179641,0.0567186,0.533333,3
0,2,1325,8,2,13.75,0.00830189,0.0103774,0.727273,3
0,5,1567,11,1,58.88,0.00319081,0.037575,2.2,4
0,2,377,0,4,26.91,0.0795756,0.0713793,0,3
0,3,855,8,5,75.49,0.0152047,0.0882924,0.615385,1
0,3,1464,2,5,0.53,0.0136612,0.000362022,0.1,4
0,6,882,2,1,73.57,0.0136054,0.0834127,0.166667,6
0,2,1052,3,1,65.69,0.0190114,0.062443,0.15,2
0,2,486,4,4,36.49,0.0329218,0.0750823,0.25,6
0,3,420,11,5,53.18,0.0214286,0.126619,1.22222,8
0,5,1370,6,5,51.87,0.00948905,0.0378613,0.461538,4
0,3,1508,6,2,38.45,0.00464191,0.0254973,0.857143,1
0,4,1462,11,3,96.1,0.00478796,0.0657319,1.57143,3
0,6,1249,7,5,65.18,0.00720576,0.0521857,0.777778,6
0,5,612,3,0,73.14,0.0196078,0.11951,0.25,2
0,2,486,0,1,53.08,0.0288066,0.109218,0,2
0,1,57,0,5,62.33,0.280702,1.09351,0,3
0,1,1150,1,4,12.96,0.00434783,0.0112696,0.2,8
0,3,1571,2,2,47.43,0.00190961,0.030191,0.666667,1
0,4,272,0,3,86.66,0.0808824,0.318603,0,5
0,6,893,1,0,75.9,0.0156775,0.0849944,0.0714286,8
0,1,239,0,2,31.29,0.083682,0.130921,0,8
0,2,715,9,4,58.3,0.0195804,0.0815385,0.642857,1
0,5,1264,2,1,0.44,0.0189873,0.000348101,0.0833333,3
0,4,1042,8,3,50.34,0.0287908,0.0483109,0.266667,5
0,4,557,1,3,73.11,0.0143627,0.131257,0.125,2
0,6,547,10,2,25.46,0.00182815,0.0465448,10,3
0,3,1474,2,4,84.4,0.0122117,0.0572592,0.111111,5
0,2,684,1,2,90.88,0.0233918,0.132865,0.0625,0
0,1,1258,9,3,24.5,0.00317965,0.0194754,2.25,8
0,6,1497,5,0,81.53,0.0187041,0.0544623,0.178571,4
0,3,1670,9,5,83.46,0.0143713,0.049976,0.375,3
0,6,1041,5,3,21.85,0.0163305,0.0209894,0.294118,10
0,5,851,10,2,31.16,0.0293772,0.0366157,0.4,2
0,1,759,9,4,71.75,0.00263505,0.0945323,4.5,4
0,3,1271,9,1,57.98,0.00550747,0.0456176,1.28571,4
0,5,1152,9,2,53.53,0.0121528,0.046467,0.642857,1
0,3,1190,4,2,19.25,0.00840336,0.0161765,0.4,8
0,6,593,9,0,24.6,0.0421585,0.041484,0.36,2
0,1,504,0,0,23.41,0.0218254,0.0464484,0,0
0,3,852,5,3,14.49,0.00117371,0.017007,5,10
0,4,258,0,5,90.87,0.0658915,0.352209,0,8
0,3,428,10,2,82.93,0.0046729,0.193762,5,6
0,6,1411,9,0,7.41,0.00921332,0.00525159,0.692308,6
0,3,1718,8,4,3.1,0.000582072,0.00180442,8,10
0,2,907,1,2,21.16,0.016538,0.0233297,0.0666667,5
0,1,896,2,1,18.72,0.0212054,0.0208929,0.105263,3
0,2,633,0,3,0.09,0.0205371,0.00014218,0,4
0,5,1543,6,3,6.8,0.00388853,0.004407,1,0
0,2,1243,11,5,53.89,0.0112631,0.0433548,0.785714,3
0,6,565,1,2,48.73,0.0513274,0.0862478,0.0344828,5
0,5,187,2,4,99.65,0.101604,0.532888,0.105263,4
0,3,902,7,1,49.82,0.0199557,0.0552328,0.388889,3
0,6,278,5,0,48.6,0.0395683,0.17482,0.454545,0
0,3,654,5,0,71.8,0.0397554,0.109786,0.192308,1
0,2,288,7,5,52.38,0.0208333,0.181875,1.16667,7
0,6,833,11,3,64.98,0.0132053,0.0780072,1,9
0,2,1313,5,2,47.38,0.00152323,0.0360853,2.5,0
0,5,1245,10,1,27.46,0.0128514,0.0220562,0.625,4
0,5,515,11,5,44.02,0.0466019,0.0854757,0.458333,4
0,1,1267,11,4,88.84,0.0023678,0.0701184,3.66667,9
0,3,1017,10,5,11.14,0.0235988,0.0109538,0.416667,1
0,4,765,5,4,57.6,0.0130719,0.0752941,0.5,9
0,6,1170,11,0,96.16,0.00683761,0.082188,1.375,4
0,1,382,8,3,95.36,0.0680628,0.249634,0.307692,7
0,1,1190,2,4,92.32,0.0151261,0.0775798,0.111111,7
0,4,1549,1,3,87.19,0.00451904,0.0562879,0.142857,0
0,4,1001,10,1,33.41,0.00899101,0.0333766,1.11111,3
0,4,1585,9,5,33.58,0.0132492,0.0211861,0.428571,9
0,1,552,8,2,49.79,0.0163043,0.0901993,0.888889,4
0,2,145,10,4,55.9,0.062069,0.385517,1.11111,4
0,6,1440,9,5,4.23,0.0104167,0.0029375,0.6,5
0,3,496,11,5,5.92,0.0604839,0.0119355,0.366667,4
0,4,1593,9,1,34.12,0.00439422,0.0214187,1.28571,3
0,2,467,5,3,87.01,0.0235546,0.186317,0.454545,1
0,3,1699,0,1,76.33,0.0158917,0.0449264,0,10
0,6,1742,9,3,39.23,0.00574053,0.0225201,0.9,4
0,3,412,5,0,75.45,0.0412621,0.183131,0.294118,10
0,6,502,3,1,84.95,0.00996016,0.169223,0.6,1
0,5,1335,0,1,3.59,0.011985,0.00268914,0,10
0,2,134,1,5,86.33,0.208955,0.644254,0.0357143,7
0,2,1465,9,4,62.32,0.00477816,0.0425392,1.28571,10
0,4,1501,4,4,25.02,0.00333111,0.0166689,0.8,6
0,4,934,2,5,7.04,0.0321199,0.00753747,0.0666667,4
0,6,878,0,4,73.57,0.0273349,0.0837927,0,1
0,1,1043,3,3,20.91,0.00862895,0.0200479,0.333333,8
0,6,414,4,4,9.61,0.0458937,0.0232126,0.210526,3
0,6,1699,9,1,17.35,0.00588582,0.0102119,0.9,5
0,2,1215,2,4,55.67,0.0164609,0.0458189,0.1,10
0,6,116,10,0,52.18,0.0431034,0.449828,2,8
0,4,211,10,4,2.47,0.14218,0.0117062,0.333333,5
0,5,36,3,0,79.1,0.138889,2.19722,0.6,0
0,2,1588,6,5,64.88,0.00440806,0.0408564,0.857143,2
0,5,707,3,4,14.35,0.00990099,0.020297,0.428571,0
0,5,1036,3,0,59.14,0.00772201,0.0570849,0.375,6
0,5,1198,0,1,72.65,0.0133556,0.0606427,0,10
0,2,111,0,3,59.8,0.225225,0.538739,0,0
0,5,1228,0,1,99.02,0.019544,0.0806352,0,3
0,2,916,4,0,30.06,0.0174672,0.0328166,0.25,4
0,3,1263,10,2,13.64,0.0197941,0.0107997,0.4,1
0,3,492,5,1,68.23,0.0528455,0.138679,0.192308,3
0,4,60,1,4,13.47,0.0166667,0.2245,1,0
0,2,1795,3,1,52.49,0.010585,0.0292423,0.157895,9
0,3,325,9,0,73.77,0.0215385,0.226985,1.28571,9
0,5,1340,6,1,40.89,0.0216418,0.0305149,0.206897,9
0,4,586,6,4,90.2,0.0443686,0.153925,0.230769,10
0,5,138,5,0,44.96,0.0724638,0.325797,0.5,10
0,2,43,6,2,41.19,0.511628,0.957907,0.272727,5
0,6,1398,7,0,29.59,0.018598,0.021166,0.269231,1
0,1,1616,11,1,36.64,0.000618812,0.0226733,11,0
0,4,1418,7,5,32.47,0.00846262,0.0228984,0.583333,3
0,6,888,3,1,80.99,0.00900901,0.091205,0.375,10
0,5,1573,0,4,11.77,0.00508582,0.00748252,0,8
0,5,1367,6,1,48.15,0.00146306,0.0352231,3,0
0,2,852,6,3,22.61,0.0140845,0.0265376,0.5,0
0,5,1122,1,0,62.17,0.0142602,0.05541,0.0625,3
0,2,67,5,5,23.51,0.41791,0.350896,0.178571,0
0,3,586,4,2,53.06,0.00853242,0.0905461,0.8,9
0,3,1318,6,1,2.43,0.0212443,0.0018437,0.214286,2
0,4,570,11,4,59.55,0.022807,0.104474,0.846154,7
0,2,288,1,2,88.89,0.00694444,0.308646,0.5,8
0,5,962,5,5,53.39,0.00519751,0.055499,1,1
0,1,361,1,3,78.95,0.0221607,0.218698,0.125,1
0,2,19,8,0,80.78,0.105263,4.25158,4,0
0,5,129,1,3,25.94,0.186047,0.201085,0.0416667,0
0,3,542,8,4,67.01,0.0295203,0.123635,0.5,3
0,3,1717,9,2,56.18,0.0168899,0.0327199,0.310345,0
0,5,1586,0,1,23.87,0.0189155,0.0150504,0,2
0,5,961,1,0,85.31,0.0145682,0.0887721,0.0714286,2
0,2,832,4,2,36.08,0.00120192,0.0433654,4,10
0,1,587,0,2,71.72,0.0391823,0.122181,0,3
0,1,1492,3,2,10.02,0.0120643,0.00671582,0.166667,5
0,3,1397,3,5,64.24,0.00143164,0.0459843,1.5,4
0,2,340,5,2,91.46,0.0882353,0.269,0.166667,1
0,3,1723,5,4,27.35,0.00232153,0.0158735,1.25,9
0,5,390,10,5,14.37,0.0435897,0.0368462,0.588235,8
0,6,1256,3,1,88.89,0.013535,0.0707723,0.176471,3
0,3,317,8,1,11.84,0.0914826,0.0373502,0.275862,10
0,2,1283,9,5,7.39,0.0140296,0.00575994,0.5,9
0,1,324,6,3,91.4,0.0216049,0.282099,0.857143,10
0,2,414,9,2,30.54,0.0507246,0.0737681,0.428571,1
0,1,799,8,0,12.85,0.0175219,0.0160826,0.571429,0
0,1,318,3,0,4.53,0.0754717,0.0142453,0.125,2
0,4,1369,7,0,45.21,0.00073046,0.0330241,7,3
0,6,769,4,3,57.51,0.0130039,0.0747854,0.4,0
0,4,200,4,4,34.86,0.02,0.1743,1,2
0,5,334,2,5,74.68,0.0838323,0.223593,0.0714286,10
0,5,84,7,4,22.09,0.357143,0.262976,0.233333,1
0,5,1538,1,0,94.16,0.00455137,0.0612224,0.142857,5
0,6,301,9,3,48.76,0.0398671,0.161993,0.75,8
0,4,775,3,2,15.62,0.00387097,0.0201548,1,0
0,2,807,4,4,94.37,0.0334572,0.116939,0.148148,10
0,6,162,7,0,36.9,0.179012,0.227778,0.241379,4
0,1,1639,2,2,20.06,0.0128127,0.0122392,0.0952381,5
0,2,71,9,0,80.96,0.126761,1.14028,1,6
0,2,965,3,1,81.89,0.0176166,0.0848601,0.176471,6
0,2,681,3,4,88.59,0.0234949,0.130088,0.1875,5
0,5,1207,9,0,10.4,0.0190555,0.0086164,0.391304,7
0,2,1319,5,1,81.02,0.0227445,0.0614253,0.166667,2
0,4,803,9,0,24.05,0.00747198,0.0299502,1.5,5
0,4,247,11,5,62.6,0.0202429,0.253441,2.2,2
0,5,479,2,1,48.6,0.0250522,0.101461,0.166667,10
0,5,1214,3,0,49.09,0.0214168,0.0404366,0.115385,4
0,4,1299,8,2,2.37,0.0230947,0.00182448,0.266667,6
0,5,1593,11,3,37.63,0.0131827,0.0236221,0.52381,6
0,4,84,10,3,68.85,0.345238,0.819643,0.344828,4
0,6,1664,9,5,12.31,0.000600962,0.00739784,9,6
0,2,1084,9,4,60.43,0.000922509,0.0557472,9,7
0,1,200,3,3,33.4,0.115,0.167,0.130435,7
0,5,121,11,4,68.3,0.140496,0.564463,0.647059,0
0,4,1294,8,1,87.73,0.0200927,0.0677975,0.307692,6
0,5,1098,6,0,71.7,0.00910747,0.0653005,0.6,6
0,5,1580,5,1,9.48,0.0189873,0.006,0.166667,1
0,5,259,4,3,59.56,0.0888031,0.229961,0.173913,9
0,1,507,5,4,92.55,0.0216963,0.182544,0.454545,5
0,2,728,1,2,10.14,0.0247253,0.0139286,0.0555556,0
0,2,1054,0,5,88.21,0.0237192,0.0836907,0,9
0,1,1421,0,0,71.58,0.0070373,0.050373,0,8
0,5,1572,3,2,6.89,0.00826972,0.00438295,0.230769,3
0,5,1771,5,1,50.33,0.00338792,0.028419,0.833333,1
0,5,969,8,5,37.79,0.00103199,0.038999,8,8
0,5,1223,5,5,54.48,0.000817661,0.0445462,5,5
0,3,1476,2,0,61.84,0.0108401,0.041897,0.125,7
0,4,1030,2,4,79.1,0.023301,0.0767961,0.0833333,5
0,6,1326,3,5,48.06,0.0105581,0.0362443,0.214286,9
0,1,92,5,3,66.7,0.228261,0.725,0.238095,1
0,4,1252,7,3,89.12,0.0215655,0.0711821,0.259259,3
0,4,1656,6,4,22.83,0.00724638,0.0137862,0.5,3
0,5,1317,2,3,38.6,0.00987092,0.029309,0.153846,9
0,1,1641,3,4,93.2,0.00121877,0.0567946,1.5,1
0,6,604,8,4,69.1,0.0380795,0.114404,0.347826,8
0,2,991,10,1,32.75,0.0161453,0.0330474,0.625,7
0,6,358,1,4,45.38,0.0139665,0.12676,0.2,8
0,6,695,0,5,44.67,0.0330935,0.0642734,0,10
0,5,1504,11,0,14.85,0.00731383,0.00987367,1,8
0,3,1391,3,1,45.14,0.00718907,0.0324515,0.3,3
0,5,1174,8,5,58.17,0.0110733,0.0495486,0.615385,3
0,5,1045,4,3,32.79,0.0124402,0.031378,0.307692,1
0,2,425,5,1,59.36,0.0541176,0.139671,0.217391,0
0,1,1440,2,0,23.55,0.00555556,0.0163542,0.25,9
0,6,1532,0,0,90.2,0.0189295,0.0588773,0,7
0,3,1694,3,3,7.9,0.00708383,0.00466352,0.25,0
0,2,1732,9,5,90.56,0.00635104,0.0522864,0.818182,1
0,6,1523,5,4,57.56,0.0105056,0.0377938,0.3125,2
0,2,1716,1,1,74.26,0.00582751,0.0432751,0.1,7
0,3,117,9,0,7.31,0.145299,0.0624786,0.529412,7
0,2,1361,2,2,66.28,0.0146951,0.0486995,0.1,4
0,5,771,10,2,87.48,0.00518807,0.113463,2.5,10
0,4,1595,4,2,85.51,0.015674,0.0536113,0.16,1
0,5,1096,2,2,6.92,0.00364964,0.00631387,0.5,9
0,6,26,9,0,93.27,0.192308,3.58731,1.8,3
0,3,1591,2,1,31.25,0.0150849,0.0196417,0.0833333,4
0,3,1164,8,1,69.69,0.016323,0.0598711,0.421053,2
0,5,1092,4,0,57.61,0.0228938,0.0527564,0.16,7
0,4,914,3,3,48.02,0.00875274,0.0525383,0.375,8
0,2,1626,10,4,53.3,0.0123001,0.0327798,0.5,5
0,1,1775,1,5,41.78,0.00619718,0.023538,0.0909091,9
0,6,678,11,4,68.92,0.0103245,0.101652,1.57143,10
0,1,709,6,0,7.61,0.0380818,0.0107334,0.222222,4
0,6,1345,10,4,55.55,0.0148699,0.0413011,0.5,5
0,4,1315,7,4,77.24,0.0129278,0.0587376,0.411765,10
0,2,854,2,2,4.5,0.00702576,0.00526932,0.333333,4
0,5,1012,7,3,49.5,0.0256917,0.048913,0.269231,3
0,4,412,8,4,2.62,0.0218447,0.00635922,0.888889,8
0,1,337,8,3,34.8,0.0267062,0.103264,0.888889,4
0,5,1698,2,5,16.97,0.0147232,0.00999411,0.08,4
0,6,857,0,0,46.93,0.0198366,0.0547608,0,10
0,3,1110,5,1,55.71,0.0198198,0.0501892,0.227273,3
0,2,215,11,4,5.24,0.125581,0.0243721,0.407407,7
0,6,802,11,3,57.68,0.0199501,0.0719202,0.6875,9
0,4,1472,1,1,8.1,0.0115489,0.00550272,0.0588235,10
0,4,1786,0,5,65.83,0.00783875,0.0368589,0,8
0,2,1346,7,2,95.86,0.000742942,0.0712184,7,7
0,3,300,9,1,73.84,0.01,0.246133,3,6
0,4,16,6,1,52.37,0.3125,3.27312,1.2,5
0,1,1274,5,4,85.01,0.0125589,0.0667268,0.3125,5
0,3,265,6,1,41.79,0.00377358,0.157698,6,9
0,1,293,7,1,98.94,0.0477816,0.337679,0.5,0
0,5,1805,7,0,50.27,0.0127424,0.0278504,0.304348,9
0,4,1538,6,1,83.15,0.00975293,0.0540637,0.4,6
0,6,1828,6,2,34.59,0.0071116,0.0189223,0.461538,4
0,4,315,5,4,11.97,0.015873,0.038,1,3
0,5,13,1,4,12.11,2.15385,0.931538,0.0357143,6
0,4,206,11,5,70.05,0.0436893,0.340049,1.22222,9
0,4,57,11,1,27.65,0.350877,0.485088,0.55,1
0,4,1188,11,0,26.96,0.00757576,0.0226936,1.22222,4
0,4,505,6,1,13.33,0.0039604,0.026396,3,9
0,5,1107,10,3,4.59,0.00813008,0.00414634,1.11111,0
0,5,1277,0,2,15.53,0.0227095,0.0121613,0,5
0,3,1421,2,3,60.65,0.0112597,0.0426812,0.125,0
0,4,1470,3,1,62.36,0.0102041,0.0424218,0.2,6
0,6,1080,8,1,40.57,0.025,0.0375648,0.296296,9
0,3,1691,9,5,46.91,0.00768776,0.027741,0.692308,8
0,2,1300,8,4,49.02,0.0146154,0.0377077,0.421053,10
0,4,1100,5,1,3.52,0.0163636,0.0032,0.277778,4
0,4,810,9,5,70.45,0.00617284,0.0869753,1.8,0
0,6,17,3,4,33.11,1,1.94765,0.176471,1
0,5,642,5,1,88.19,0.017134,0.137368,0.454545,0
0,5,147,7,0,6.25,0.108844,0.042517,0.4375,0
0,4,1163,2,1,15.08,0.0163371,0.0129665,0.105263,6
0,5,988,0,2,98,0.0192308,0.0991903,0,3
0,2,1710,6,3,77.99,0.00409357,0.0456082,0.857143,7
0,5,817,11,3,50.94,0.00367197,0.0623501,3.66667,5
0,4,485,1,2,19.91,0.028866,0.0410515,0.0714286,4
0,2,1291,1,2,32.79,0.0170411,0.0253989,0.0454545,8
0,5,925,3,4,49.59,0.0248649,0.0536108,0.130435,1
0,1,1496,11,5,4.24,0.0113636,0.00283422,0.647059,8
0,4,1799,3,3,13.98,0.00166759,0.00777098,1,8
0,1,1375,7,1,60.59,0.00872727,0.0440655,0.583333,6
0,4,669,9,3,59.53,0.0358744,0.0889836,0.375,3
0,3,456,1,0,95.27,0.0394737,0.208925,0.0555556,5
0,5,594,6,2,21.48,0.03367,0.0361616,0.3,7
0,6,358,3,0,40.61,0.0251397,0.113436,0.333333,5
0,3,1538,7,0,28.63,0.00910273,0.0186151,0.5,5
0,1,192,9,3,54.88,0.104167,0.285833,0.45,7
0,6,471,9,0,7.57,0.0530786,0.0160722,0.36,5
0,1,1115,0,2,27.51,0.0107623,0.0246726,0,3
0,3,17,1,1,97.79,1.58824,5.75235,0.037037,9
0,6,380,1,3,88.73,0.0184211,0.2335,0.142857,1
0,2,1351,8,4,15.95,0.0103627,0.0118061,0.571429,10
0,4,570,7,3,28.26,0.0280702,0.0495789,0.4375,6
0,3,188,8,5,2.32,0.159574,0.0123404,0.266667,5
0,2,1795,0,1,40.15,0.0155989,0.0223677,0,0
0,1,1057,2,0,99.49,0.00189215,0.0941249,1,1
0,6,1157,3,3,43.74,0.0181504,0.0378047,0.142857,6
0,5,1439,0,2,16.2,0.0159833,0.0112578,0,8
0,1,175,5,2,97.59,0.0457143,0.557657,0.625,10
0,4,1036,9,4,37.48,0.019305,0.0361776,0.45,2
0,2,1164,7,5,79.15,0.0231959,0.0679983,0.259259,2
0,2,473,6,5,80.58,0.0486258,0.170359,0.26087,4
0,2,985,5,1,89.86,0.0253807,0.0912284,0.2,4
0,3,275,0,0,14.51,0.0618182,0.0527636,0,3
0,5,1239,10,0,18.18,0.0193705,0.0146731,0.416667,0
0,3,769,0,0,80.11,0.0221066,0.104174,0,0
0,6,1402,6,0,35.53,0.0142653,0.0253424,0.3,5
0,3,4,9,1,64.96,3,16.24,0.75,0
0,3,592,11,0,80.45,0.00337838,0.135895,5.5,5
0,3,565,8,1,92.25,0.0389381,0.163274,0.363636,8
0,4,84,2,4,4.08,0.142857,0.0485714,0.166667,10
0,6,1720,10,0,22.87,0.0133721,0.0132965,0.434783,7
0,3,1204,5,4,43.48,0.0149502,0.036113,0.277778,8
0,5,582,11,5,72.72,0.0412371,0.124948,0.458333,5
0,3,1336,4,5,2.7,0.0217066,0.00202096,0.137931,3
0,4,1461,3,3,72.15,0.00342231,0.049384,0.6,7
0,3,22,7,5,11.63,0.954545,0.528636,0.333333,10
0,5,1301,6,2,71.6,0.019216,0.0550346,0.24,3
0,4,1306,10,4,77.92,0.00459418,0.0596631,1.66667,4
0,2,634,9,1,78.43,0.0299685,0.123707,0.473684,4
0,1,1514,2,1,88.03,0.010568,0.058144,0.125,7
0,5,1158,3,1,5,0.015544,0.00431779,0.166667,4
0,4,1530,0,2,16.54,0.00130719,0.0108105,0,6
0,5,396,11,1,9.26,0.0126263,0.0233838,2.2,2
0,4,1221,2,3,47.43,0.01638,0.0388452,0.1,5
0,4,34,4,4,68.87,0.176471,2.02559,0.666667,5
0,2,227,1,0,32.2,0.0264317,0.14185,0.166667,9
0,3,1503,8,3,25.87,0.0106454,0.0172122,0.5,7
0,4,3,9,0,37.63,7.66667,12.5433,0.391304,8
0,5,1225,10,1,7.9,0.0155102,0.00644898,0.526316,9
0,6,1078,6,4,83.82,0.0204082,0.0777551,0.272727,1
0,2,495,0,0,10.38,0.0545455,0.0209697,0,0
0,6,1458,2,3,4.93,0.000685871,0.00338134,2,5
0,2,1694,2,4,76.36,0.00295159,0.0450767,0.4,0
0,2,1645,7,4,72.91,0.00303951,0.0443222,1.4,4
0,5,1367,3,0,14.89,0.00219459,0.0108925,1,5
0,4,427,9,5,56.77,0.0515222,0.132951,0.409091,8
0,5,589,11,2,74.21,0.0169779,0.125993,1.1,4
0,5,720,3,3,49.02,0.0194444,0.0680833,0.214286,7
