fraud,totalScanTimeInSeconds,lineItemVoids,quantityModification,grandTotal,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,scansWithoutRegistration,trustLevel
0,629,6,5,97.59,0.0333863,0.155151,0.285714,6,6
0,1297,8,1,48.63,0.00539707,0.0374942,1.14286,0,4
0,1323,1,2,74.34,0.0204082,0.0561905,0.037037,9,6
0,278,10,0,69.32,0.0143885,0.249353,2.5,10,5
1,872,11,1,33.13,0.0344037,0.0379931,0.366667,8,2
0,1219,0,0,33.56,0.00574241,0.0275308,0,1,4
0,370,4,5,52.63,0.0108108,0.142243,1,4,4
0,129,8,1,56.85,0.00775194,0.440698,8,9,3
0,1489,0,2,61.62,0.0194762,0.0413835,0,6,2
0,1788,6,0,2.61,0.00671141,0.00145973,0.5,4,3
0,518,10,5,96.94,0.0444015,0.187143,0.434783,1,4
0,714,3,1,32.21,0.0238095,0.045112,0.176471,10,6
0,1496,9,2,43.69,0.019385,0.0292045,0.310345,10,5
0,1673,6,5,33.32,0.00896593,0.0199163,0.4,4,4
0,880,3,3,96.8,0.0204545,0.11,0.166667,5,1
0,1504,5,1,92.65,0.0166223,0.0616024,0.2,1,5
0,1296,2,2,14.21,0.00540123,0.0109645,0.285714,6,6
0,633,3,5,75.73,0.00947867,0.119637,0.5,9,4
0,1328,7,4,14.61,0.0143072,0.0110015,0.368421,9,4
0,710,5,2,5.95,0.0352113,0.00838028,0.2,0,5
0,73,5,1,66.39,0.356164,0.909452,0.192308,9,2
0,189,5,0,51.5,0.0740741,0.272487,0.357143,5,3
0,703,2,3,3.72,0.0184922,0.00529161,0.153846,0,4
0,408,6,5,70.46,0.0269608,0.172696,0.545455,1,6
0,151,3,4,52.1,0.0397351,0.345033,0.5,8,1
0,720,6,2,27.01,0.0111111,0.0375139,0.75,9,2
0,487,10,0,1.44,0.0287474,0.00295688,0.714286,2,5
0,1196,0,2,79.99,0.014214,0.0668813,0,1,4
0,1130,6,2,78.27,0.0212389,0.0692655,0.25,9,3
0,1017,2,1,26.37,0.00688299,0.0259292,0.285714,0,2
0,1474,6,3,42.12,0.0176391,0.0285753,0.230769,3,6
0,486,11,5,82.49,0.00617284,0.169733,3.66667,8,2
0,839,1,4,53.89,0.022646,0.0642312,0.0526316,2,3
0,1701,1,0,91.33,0.00705467,0.0536919,0.0833333,1,2
0,765,9,4,27.77,0.00522876,0.0363007,2.25,1,4
0,194,1,1,49.64,0.056701,0.255876,0.0909091,9,3
0,1592,10,3,26.66,0.00753769,0.0167462,0.833333,3,4
0,1655,11,2,79.91,0.00241692,0.048284,2.75,4,6
0,1422,5,0,55.52,0.0168776,0.0390436,0.208333,5,3
0,1230,3,3,64.11,0.00569106,0.052122,0.428571,1,3
0,196,11,5,31.65,0.122449,0.16148,0.458333,3,6
0,542,6,5,77.69,0.0332103,0.143339,0.333333,2,3
0,938,6,1,33.24,0.00639659,0.0354371,1,10,3
0,1133,8,4,48.22,0.0070609,0.0425596,1,2,1
0,1397,9,5,2.1,0.0171797,0.00150322,0.375,10,6
0,4,3,3,94.83,3.5,23.7075,0.214286,5,5
0,1706,3,0,9.31,0.0152403,0.00545721,0.115385,2,5
0,1754,6,4,96.4,0.013683,0.0549601,0.25,9,4
1,697,3,4,21.2,0.0329986,0.0304161,0.130435,10,1
0,790,3,3,23.25,0.0341772,0.0294304,0.111111,10,5
0,1822,8,2,55.98,0.0148189,0.0307245,0.296296,4,4
0,344,1,3,11.02,0.0319767,0.0320349,0.0909091,10,5
0,802,3,2,16.57,0.0249377,0.0206608,0.15,0,5
0,63,5,2,71.2,0.412698,1.13016,0.192308,9,3
0,1201,3,0,66.51,0.0191507,0.0553789,0.130435,3,2
0,262,2,1,83.1,0.0839695,0.317176,0.0909091,10,2
0,330,0,0,54.41,0.0242424,0.164879,0,10,5
0,533,5,2,61.12,0.0187617,0.114672,0.5,6,4
0,590,8,1,47.12,0.0220339,0.0798644,0.615385,2,4
1,1244,8,0,61.09,0.0233119,0.0491077,0.275862,7,2
0,1224,11,5,98.47,0.0114379,0.0804493,0.785714,4,5
0,1409,10,1,37.27,0.00141945,0.0264514,5,5,1
0,595,10,1,49.95,0.0302521,0.0839496,0.555556,10,6
0,352,2,2,84.09,0.03125,0.238892,0.181818,8,1
0,1465,5,1,37.82,0.0102389,0.0258157,0.333333,7,3
0,1432,7,5,72.31,0.0160615,0.0504958,0.304348,9,3
0,268,3,2,88.97,0.0186567,0.331978,0.6,0,5
0,1652,1,5,63.3,0.0066586,0.0383172,0.0909091,5,2
0,1114,4,3,17.76,0.00897666,0.0159425,0.4,7,4
0,1044,8,1,79.74,0.0287356,0.0763793,0.266667,6,4
1,1690,11,4,67.87,0.0130178,0.0401598,0.5,5,1
0,229,8,0,99.35,0.0786026,0.433843,0.444444,2,2
0,258,6,5,65.89,0.0581395,0.255388,0.4,7,2
0,790,11,2,21.97,0.0101266,0.0278101,1.375,9,6
0,375,0,2,5.77,0.0426667,0.0153867,0,4,2
0,789,2,0,9.42,0.0152091,0.0119392,0.166667,1,4
0,421,7,0,40.04,0.0427553,0.0951069,0.388889,3,6
0,1727,9,2,66.22,0.00463231,0.0383439,1.125,1,5
0,473,10,4,84.61,0.02537,0.178879,0.833333,8,1
0,645,0,3,13.25,0.0356589,0.0205426,0,8,2
0,669,8,3,64.37,0.0328849,0.0962182,0.363636,7,1
0,258,8,2,31.92,0.0348837,0.123721,0.888889,9,5
0,1128,11,5,52.83,0.0159574,0.0468351,0.611111,3,1
0,578,11,1,31.76,0.0449827,0.0549481,0.423077,6,3
0,377,10,0,94.34,0.0689655,0.250239,0.384615,0,3
0,112,11,5,42.75,0.0982143,0.381696,1,10,6
0,1254,5,0,36.01,0.00637959,0.0287161,0.625,6,2
0,1178,10,0,54.48,0.0212224,0.0462479,0.4,9,3
0,513,8,1,34.63,0.0155945,0.0675049,1,4,1
0,1596,8,5,98.24,0.0137845,0.0615539,0.363636,6,3
0,1400,9,5,29.24,0.00357143,0.0208857,1.8,3,3
0,1189,1,5,37.9,0.0235492,0.0318755,0.0357143,3,2
0,92,10,2,25.93,0.206522,0.281848,0.526316,5,3
0,186,3,0,26.45,0.0483871,0.142204,0.333333,0,5
0,1039,11,4,41.93,0.00673725,0.0403561,1.57143,6,2
0,926,1,2,40.08,0.00215983,0.0432829,0.5,9,3
0,1460,1,5,60.39,0.00479452,0.041363,0.142857,8,4
0,1156,10,0,87.83,0.0129758,0.0759775,0.666667,2,6
0,1276,6,5,17.77,0.0195925,0.0139263,0.24,6,2
0,1694,11,5,59.88,0.0141677,0.0353483,0.458333,7,3
0,1100,7,2,78.78,0.0154545,0.0716182,0.411765,7,4
0,1001,1,5,65.27,0.024975,0.0652048,0.04,1,3
0,651,3,0,54.72,0.0276498,0.0840553,0.166667,0,2
0,1149,2,2,3.87,0.0165361,0.00336815,0.105263,7,5
0,1273,10,3,16.18,0.00785546,0.0127101,1,8,2
0,672,8,3,24.85,0.0014881,0.0369792,8,0,5
0,1049,5,2,41.94,0.0209724,0.0399809,0.227273,9,2
0,651,11,2,61.7,0.00614439,0.0947773,2.75,7,4
0,1255,1,4,33.07,0.0063745,0.0263506,0.125,2,1
0,1041,1,2,32.96,0.00480307,0.0316619,0.2,3,6
0,1410,5,2,61.51,0.0134752,0.0436241,0.263158,3,3
0,274,9,4,95.85,0.0547445,0.349818,0.6,2,3
0,1398,1,3,25.4,0.00286123,0.0181688,0.25,1,3
0,1551,1,3,29.79,0.0070922,0.019207,0.0909091,2,6
0,869,8,1,36.35,0.0103567,0.0418297,0.888889,7,5
0,1617,9,1,7,0.00989487,0.004329,0.5625,6,5
1,1085,5,4,67.79,0.0221198,0.0624793,0.208333,7,1
0,1195,6,5,83.17,0.0150628,0.0695983,0.333333,10,2
0,1551,1,2,88.19,0.0070922,0.0568601,0.0909091,2,5
0,346,5,0,16.11,0.0809249,0.0465607,0.178571,3,6
0,1137,9,3,81.23,0.0202287,0.0714424,0.391304,6,4
0,268,3,2,11.28,0.011194,0.0420896,1,9,1
0,97,2,4,8.28,0.103093,0.0853608,0.2,8,2
0,1643,11,5,94.99,0.000608643,0.057815,11,0,5
0,134,5,4,30.09,0.19403,0.224552,0.192308,2,2
0,781,7,5,73.79,0.0243278,0.0944814,0.368421,2,6
0,1485,8,1,98.78,0.0161616,0.0665185,0.333333,10,6
0,256,8,1,46.55,0.00390625,0.181836,8,3,6
0,814,1,1,49.39,0.0012285,0.0606757,1,2,5
0,1125,9,5,16.16,0.00355556,0.0143644,2.25,9,1
0,1312,9,5,15.01,0.0152439,0.0114405,0.45,0,5
0,996,3,3,2.47,0.00401606,0.00247992,0.75,8,4
0,749,9,3,43.27,0.0400534,0.0577704,0.3,8,6
0,1608,8,0,26.08,0.0124378,0.0162189,0.4,0,4
0,1649,9,5,19.39,0.000606428,0.0117586,9,3,5
0,1582,2,5,49.41,0.0101138,0.0312326,0.125,9,2
0,1821,7,5,68.66,0.00274574,0.0377046,1.4,8,5
0,559,1,3,32.55,0.0500894,0.058229,0.0357143,8,3
0,1184,4,3,56.33,0.0135135,0.047576,0.25,7,1
0,411,1,1,80.53,0.0389294,0.195937,0.0625,6,2
0,1792,7,2,63.19,0.0100446,0.0352623,0.388889,7,6
0,642,4,2,6.8,0.0373832,0.0105919,0.166667,2,2
0,153,6,5,65.84,0.104575,0.430327,0.375,9,5
0,340,7,2,66.82,0.0323529,0.196529,0.636364,1,6
0,564,0,0,43.47,0.0425532,0.0770745,0,1,6
0,31,6,1,3.89,0.612903,0.125484,0.315789,6,4
0,1338,4,4,44.52,0.00373692,0.0332735,0.8,9,5
0,1807,2,2,51.41,0.00553403,0.0284505,0.2,1,1
0,394,3,4,43.74,0.00253807,0.111015,3,0,2
0,1651,5,5,5.33,0.0169594,0.00322835,0.178571,1,4
0,547,6,0,98.97,0.0438757,0.180932,0.25,2,5
0,58,8,2,83.96,0.362069,1.44759,0.380952,0,6
0,1005,10,0,22.36,0.0258706,0.0222488,0.384615,1,3
0,1636,5,3,49.64,0.00122249,0.0303423,2.5,1,1
0,382,6,5,52.25,0.0602094,0.13678,0.26087,1,4
0,1734,2,3,51.71,0.00922722,0.0298212,0.125,5,1
0,1353,9,3,70.75,0.0125647,0.0522912,0.529412,10,6
0,1643,1,1,4.98,0.0182593,0.00303104,0.0333333,10,5
0,1135,3,3,72.03,0.00704846,0.0634626,0.375,3,3
0,865,0,0,55.67,0.0289017,0.0643584,0,9,3
0,654,4,0,26.98,0.030581,0.0412538,0.2,1,6
0,1591,9,0,90.7,0.00439975,0.0570082,1.28571,6,1
0,552,10,4,60.07,0.0380435,0.108822,0.47619,9,5
1,647,11,4,2.26,0.0448223,0.00349304,0.37931,7,1
0,674,7,3,84.84,0.0385757,0.125875,0.269231,1,2
0,1510,3,5,93.22,0.013245,0.0617351,0.15,1,3
0,1793,11,1,72.11,0.00278862,0.0402175,2.2,7,1
0,930,0,3,44.66,0.0182796,0.0480215,0,8,1
0,747,11,5,55.8,0.00267738,0.0746988,5.5,7,6
0,710,9,4,23.87,0.0366197,0.0336197,0.346154,6,6
0,444,2,1,69.38,0.0292793,0.156261,0.153846,5,6
0,856,0,1,45.09,0.00116822,0.0526752,0,7,6
0,1502,10,1,35.04,0.0186418,0.0233289,0.357143,2,6
0,1118,1,2,13.35,0.0232558,0.011941,0.0384615,0,5
0,1820,9,3,29.84,0.0153846,0.0163956,0.321429,10,5
0,883,1,4,60.44,0.0101925,0.0684485,0.111111,10,6
0,824,2,0,50.7,0.0121359,0.0615291,0.2,0,4
0,1808,3,0,1.66,0.0105088,0.000918142,0.157895,7,6
0,625,11,4,83.68,0.0064,0.133888,2.75,7,6
0,1573,2,1,7.95,0.0044501,0.00505404,0.285714,5,2
0,983,9,2,16.42,0.00915565,0.016704,1,2,4
0,1010,2,2,44.05,0.0168317,0.0436139,0.117647,6,2
0,223,3,2,20.43,0.0313901,0.0916143,0.428571,0,6
0,1332,1,5,19.09,0.0105105,0.0143318,0.0714286,10,6
0,1562,4,4,86.4,0.0121639,0.0553137,0.210526,5,4
0,826,1,1,67.14,0.0205811,0.0812833,0.0588235,0,3
0,383,1,0,22.33,0.00261097,0.0583029,1,9,2
0,338,8,1,21.52,0.0680473,0.0636686,0.347826,3,5
0,267,8,3,82.28,0.0374532,0.308165,0.8,9,2
0,1010,10,2,42.05,0.0108911,0.0416337,0.909091,7,5
0,1339,11,4,74,0.00597461,0.0552651,1.375,8,6
0,642,0,2,74.99,0.00623053,0.116807,0,0,3
0,26,7,3,80.41,0.461538,3.09269,0.583333,5,6
0,1722,7,4,10.06,0.0116144,0.00584204,0.35,9,5
0,1591,7,0,0.72,0.00188561,0.000452546,2.33333,1,6
0,1426,0,2,45.14,0.0189341,0.031655,0,3,5
0,1610,3,3,38.13,0.0173913,0.0236832,0.107143,2,5
0,419,1,1,66.29,0.00238663,0.15821,1,5,4
0,1446,8,1,58.54,0.00414938,0.0404841,1.33333,6,5
0,28,4,3,12.7,0.357143,0.453571,0.4,2,5
0,1159,2,2,77.25,0.013805,0.0666523,0.125,7,3
0,745,9,4,20.44,0.0228188,0.0274362,0.529412,1,6
0,807,8,2,58.23,0.0309789,0.0721561,0.32,10,5
1,1298,8,1,50.06,0.0154083,0.038567,0.4,9,1
0,1206,0,1,0.35,0.00746269,0.000290216,0,1,1
0,1330,11,0,17.79,0.0225564,0.0133759,0.366667,9,4
0,1389,10,5,35.86,0.00791937,0.0258171,0.909091,2,4
0,842,6,1,74.33,0.0273159,0.0882779,0.26087,4,6
1,995,1,1,67.95,0.0301508,0.0682915,0.0333333,1,1
0,505,8,3,77.56,0.0336634,0.153584,0.470588,2,6
0,780,8,3,48.2,0.00384615,0.0617949,2.66667,9,6
0,1132,10,2,2.46,0.0256184,0.00217314,0.344828,7,4
0,1264,11,3,42.67,0.00316456,0.0337579,2.75,8,6
0,474,10,5,21.06,0.0126582,0.0444304,1.66667,1,2
0,547,1,3,96.14,0.0383912,0.175759,0.047619,0,2
0,1702,3,1,29.71,0.00763807,0.0174559,0.230769,7,4
0,1434,7,4,59.15,0.0167364,0.0412483,0.291667,8,4
1,1434,6,4,57.31,0.0174338,0.0399651,0.24,10,2
0,1154,10,0,90.05,0.0199307,0.0780329,0.434783,8,6
0,516,6,3,88.93,0.0174419,0.172345,0.666667,2,5
0,268,9,0,51.55,0.0261194,0.192351,1.28571,8,2
0,1134,1,4,50.03,0.0026455,0.0441182,0.333333,4,4
0,255,11,3,84.73,0.0352941,0.332275,1.22222,6,4
0,1152,10,2,75.95,0.0104167,0.0659288,0.833333,3,4
0,1038,2,5,37.48,0.0192678,0.0361079,0.1,4,1
0,1777,7,5,49.34,0.0129432,0.0277659,0.304348,1,3
0,427,6,5,49.51,0.0468384,0.115948,0.3,10,2
0,1304,10,5,62.18,0.00230061,0.047684,3.33333,8,3
0,891,10,3,11.85,0.0325477,0.0132997,0.344828,6,3
0,1744,9,1,7.68,0.0131881,0.00440367,0.391304,6,4
0,1224,9,2,7.43,0.0147059,0.00607026,0.5,6,3
0,239,6,5,29.48,0.0251046,0.123347,1,3,6
0,460,3,4,72.21,0.0413043,0.156978,0.157895,0,6
0,860,6,4,37.61,0.0337209,0.0437326,0.206897,2,2
0,227,6,4,30.63,0.114537,0.134934,0.230769,0,5
0,342,5,1,60.08,0.0204678,0.175673,0.714286,0,1
0,1771,0,0,22.92,0.00225861,0.0129418,0,8,1
0,1654,8,4,27.86,0.00967352,0.016844,0.5,3,1
1,1008,10,4,21.96,0.0297619,0.0217857,0.333333,5,1
0,281,10,4,51.26,0.106762,0.18242,0.333333,2,4
0,75,1,3,37.2,0.16,0.496,0.0833333,5,1
0,501,5,4,47.59,0.0518962,0.09499,0.192308,8,4
0,157,0,2,63.54,0.0636943,0.404713,0,2,5
0,1578,0,4,19.18,0.00823828,0.0121546,0,4,5
0,1416,6,3,70.62,0.00211864,0.0498729,2,9,4
1,1767,3,4,81.98,0.0141483,0.046395,0.12,8,1
0,1254,8,4,35.14,0.00318979,0.0280223,2,3,3
0,1713,2,5,15.97,0.00233508,0.00932283,0.5,2,6
1,854,7,3,7.16,0.0351288,0.00838407,0.233333,7,1
0,262,4,1,77.31,0.0267176,0.295076,0.571429,5,6
0,807,7,3,91.94,0.0111524,0.113928,0.777778,6,5
0,785,5,3,63.83,0.0191083,0.0813121,0.333333,6,3
0,1415,1,1,87.76,0.0162544,0.0620212,0.0434783,3,6
0,43,6,1,43,0.534884,1,0.26087,10,5
0,162,5,2,8.18,0.0185185,0.0504938,1.66667,0,6
0,127,7,1,81.14,0.015748,0.638898,3.5,3,4
0,820,4,4,24.4,0.00365854,0.0297561,1.33333,3,3
0,1548,10,2,58.13,0.00775194,0.0375517,0.833333,0,2
0,143,5,1,52.24,0.0699301,0.365315,0.5,3,4
0,742,5,0,94.46,0.0296496,0.127305,0.227273,7,2
0,1796,8,2,79.5,0.013363,0.044265,0.333333,2,2
0,323,5,3,49.3,0.0464396,0.152632,0.333333,5,2
0,90,10,0,67.23,0.0222222,0.747,5,7,1
0,897,10,5,61.27,0.0178372,0.0683055,0.625,3,6
0,1565,9,4,9.46,0.00702875,0.00604473,0.818182,3,6
0,170,5,4,28.89,0.0529412,0.169941,0.555556,3,5
0,239,8,2,34.16,0.0376569,0.142929,0.888889,8,6
1,375,7,1,64.66,0.064,0.172427,0.291667,6,1
0,1030,0,3,10.46,0.0116505,0.0101553,0,5,1
0,1546,3,4,56.39,0.00258732,0.0364748,0.75,0,6
0,722,7,3,38.69,0.034626,0.0535873,0.28,5,6
0,393,3,1,43.88,0.0330789,0.111654,0.230769,7,5
0,67,6,5,63.16,0.104478,0.942687,0.857143,4,4
0,721,0,0,57.26,0.0138696,0.0794175,0,10,6
0,1425,3,1,32.22,0.00701754,0.0226105,0.3,5,4
0,1347,10,4,13.92,0.0200445,0.0103341,0.37037,8,5
0,730,0,3,2.92,0.0232877,0.004,0,9,4
0,121,10,2,47.17,0.14876,0.389835,0.555556,6,4
0,205,0,4,85.43,0.0585366,0.416732,0,2,4
0,1024,6,5,69.69,0.0146484,0.0680566,0.4,3,1
0,945,5,1,79.76,0.010582,0.0844021,0.5,2,1
0,232,7,2,82.24,0.0948276,0.354483,0.318182,0,6
0,1303,5,3,74.87,0.0122794,0.0574597,0.3125,3,6
0,262,2,2,24.36,0.0381679,0.0929771,0.2,9,5
0,1515,6,3,69.77,0.0158416,0.0460528,0.25,0,5
0,312,3,5,65.14,0.0865385,0.208782,0.111111,0,1
0,1755,3,1,10.07,0.000569801,0.00573789,3,7,5
0,635,2,4,18.94,0.0314961,0.0298268,0.1,1,4
0,1288,0,4,86.64,0.00465839,0.0672671,0,4,4
0,1500,3,1,99.19,0.006,0.0661267,0.333333,1,2
0,391,5,1,40.79,0.056266,0.104322,0.227273,0,4
0,254,3,0,88.76,0.0826772,0.349449,0.142857,7,2
0,166,4,0,43.19,0.060241,0.260181,0.4,0,3
0,1205,10,0,99.48,0.00995851,0.082556,0.833333,4,1
1,1830,10,5,92.57,0.010929,0.0505847,0.5,3,1
0,842,5,0,56.83,0.023753,0.0674941,0.25,5,2
0,1476,0,4,74.08,0.00406504,0.0501897,0,8,4
0,375,8,2,54.89,0.056,0.146373,0.380952,7,4
0,1152,3,1,70.13,0.00260417,0.0608767,1,5,5
0,285,9,4,58.29,0.0526316,0.204526,0.6,0,2
0,1792,7,2,37.56,0.00223214,0.0209598,1.75,7,4
0,1558,5,4,64.59,0.00898588,0.041457,0.357143,6,6
0,1708,3,4,52.8,0.00234192,0.0309133,0.75,7,5
0,555,11,1,98.35,0.0162162,0.177207,1.22222,7,3
0,610,11,0,58.02,0.0196721,0.0951148,0.916667,7,1
0,1096,8,2,13.81,0.0127737,0.0126004,0.571429,10,6
0,223,7,5,11.29,0.0627803,0.0506278,0.5,2,1
0,695,2,0,36.82,0.0158273,0.0529784,0.181818,2,2
1,148,6,1,18.44,0.195946,0.124595,0.206897,3,1
0,276,6,1,61.04,0.0289855,0.221159,0.75,1,6
0,1795,4,5,16.55,0.00947075,0.00922006,0.235294,4,5
0,115,4,3,81.64,0.191304,0.709913,0.181818,5,3
0,1495,6,5,90.92,0.0113712,0.0608161,0.352941,5,3
0,959,11,4,32.38,0.0114703,0.0337643,1,7,3
0,251,0,5,77.36,0.00796813,0.308207,0,2,5
0,1689,0,2,69.62,0.0017762,0.0412197,0,3,3
0,1830,7,1,2.84,0.00983607,0.00155191,0.388889,6,1
0,567,7,3,35.53,0.0529101,0.0626631,0.233333,5,3
0,125,10,5,82.15,0.064,0.6572,1.25,6,6
0,439,1,0,26.47,0.0159453,0.0602961,0.142857,0,1
1,1188,7,5,52.88,0.023569,0.0445118,0.25,0,1
0,446,11,4,93.32,0.0179372,0.209238,1.375,2,4
0,642,6,3,86.24,0.0436137,0.13433,0.214286,3,5
0,1796,9,0,68.9,0.00445434,0.038363,1.125,3,2
0,1579,11,5,77.85,0.0120329,0.0493034,0.578947,1,2
0,1426,9,2,65.21,0.0175316,0.0457293,0.36,7,6
0,667,6,3,39.58,0.00749625,0.0593403,1.2,5,1
0,174,2,2,85.01,0.16092,0.488563,0.0714286,4,5
0,1155,0,4,59.1,0.0164502,0.0511688,0,10,5
0,311,4,3,22.64,0.0128617,0.0727974,1,5,4
0,82,2,5,59.74,0.256098,0.728537,0.0952381,9,1
0,1631,4,3,87.02,0.00551809,0.0533538,0.444444,6,6
0,1581,5,1,48.43,0.0120177,0.0306325,0.263158,7,5
0,892,3,2,59.28,0.0224215,0.0664574,0.15,1,2
0,424,8,1,49.35,0.0683962,0.116392,0.275862,5,3
0,391,9,5,76.37,0.0179028,0.19532,1.28571,6,1
0,1722,2,5,95.49,0.00406504,0.055453,0.285714,10,5
0,376,9,2,82.2,0.00265957,0.218617,9,3,5
0,908,4,1,23.39,0.00110132,0.0257599,4,8,4
0,222,6,3,56.65,0.103604,0.25518,0.26087,0,1
0,466,6,2,47.94,0.0364807,0.102876,0.352941,10,2
0,407,10,4,98.73,0.0712531,0.24258,0.344828,10,3
0,974,6,3,18.39,0.0225873,0.0188809,0.272727,6,2
0,1430,4,5,2.31,0.00629371,0.00161538,0.444444,6,3
0,1156,4,5,31.24,0.00605536,0.0270242,0.571429,2,1
0,566,8,2,2.58,0.0176678,0.0045583,0.8,2,5
0,213,11,3,12.11,0.0375587,0.0568545,1.375,4,3
0,1200,10,2,87.02,0.0116667,0.0725167,0.714286,4,3
0,503,0,2,10.55,0.0258449,0.0209742,0,9,6
0,1551,3,1,24,0.00257898,0.0154739,0.75,7,6
0,1317,5,3,4.63,0.0212604,0.00351557,0.178571,10,5
0,1178,2,4,2.37,0.00339559,0.00201188,0.5,5,5
0,477,2,5,79.46,0.00838574,0.166583,0.5,2,5
0,1287,7,0,74.65,0.019425,0.0580031,0.28,10,4
0,1275,3,4,77.85,0.0196078,0.0610588,0.12,1,3
0,896,11,0,50.04,0.0078125,0.0558482,1.57143,5,6
0,288,5,1,87.63,0.09375,0.304271,0.185185,5,6
0,128,8,3,29.18,0.0546875,0.227969,1.14286,5,6
1,907,9,4,22.84,0.0275634,0.0251819,0.36,9,1
0,854,7,2,84.16,0.0105386,0.098548,0.777778,10,3
0,29,3,1,33.21,0.517241,1.14517,0.2,4,2
0,1581,7,0,99.17,0.000632511,0.0627261,7,9,1
0,575,11,3,96.93,0.0121739,0.168574,1.57143,0,4
0,745,0,5,13.88,0.0322148,0.0186309,0,5,6
0,1637,4,0,65.15,0.00427611,0.0397984,0.571429,7,3
0,742,2,3,49.05,0.00673854,0.0661051,0.4,10,3
1,1272,1,0,44.74,0.0227987,0.035173,0.0344828,0,1
0,685,11,3,46.27,0.0321168,0.0675474,0.5,5,4
0,361,1,3,14.38,0.0637119,0.0398338,0.0434783,2,2
0,440,5,5,75.9,0.0363636,0.1725,0.3125,2,2
0,815,6,4,47.56,0.0257669,0.0583558,0.285714,7,4
0,44,5,4,41.63,0.0227273,0.946136,5,7,1
0,71,3,3,83.14,0.338028,1.17099,0.125,3,3
0,208,1,3,89.18,0.0480769,0.42875,0.1,6,3
0,1699,5,4,85.71,0.0117716,0.0504473,0.25,7,6
0,992,8,3,33.56,0.0110887,0.0338306,0.727273,9,4
0,198,0,5,11.28,0.0454545,0.0569697,0,7,1
0,1751,10,5,92.39,0.0125642,0.0527641,0.454545,5,4
0,402,6,1,68.61,0.0199005,0.170672,0.75,7,1
0,548,0,3,6.96,0.00912409,0.0127007,0,8,5
0,1105,11,1,24.78,0.0190045,0.0224253,0.52381,10,6
0,263,8,3,22.98,0.0456274,0.0873764,0.666667,9,2
0,1426,2,2,92.79,0.00350631,0.0650701,0.4,0,6
0,1679,7,5,76.7,0.00476474,0.045682,0.875,9,6
0,412,6,1,23.95,0.0679612,0.0581311,0.214286,3,4
0,1101,3,1,10.7,0.00181653,0.00971844,1.5,0,4
0,226,5,1,62.84,0.123894,0.278053,0.178571,9,6
0,111,2,4,55.81,0.189189,0.502793,0.0952381,1,5
0,1439,5,5,14.38,0.00416956,0.00999305,0.833333,1,1
0,777,10,1,72.46,0.030888,0.0932561,0.416667,5,6
0,1244,11,4,30.03,0.0152733,0.0241399,0.578947,4,2
0,756,5,1,21.54,0.00661376,0.0284921,1,10,1
0,1341,3,2,91.77,0.0141685,0.068434,0.157895,9,2
0,1667,2,0,98.29,0.00959808,0.0589622,0.125,3,5
0,1690,4,5,81.67,0.00710059,0.0483254,0.333333,4,4
0,1005,1,5,61.07,0.0298507,0.0607662,0.0333333,7,3
0,72,1,4,95.97,0.0555556,1.33292,0.25,2,6
0,529,8,1,37.45,0.0396975,0.070794,0.380952,3,3
0,1609,8,0,36.64,0.00932256,0.0227719,0.533333,3,6
0,944,9,2,76.38,0.0190678,0.080911,0.5,6,4
0,627,9,2,64.99,0.00956938,0.103652,1.5,7,4
0,1725,2,2,68.23,0.0168116,0.0395536,0.0689655,6,3
0,1004,2,2,6.34,0.000996016,0.00631474,2,5,2
0,1246,4,5,71.62,0.0232745,0.0574799,0.137931,4,4
0,995,4,3,32.26,0.0251256,0.0324221,0.16,10,3
0,696,1,1,97.46,0.0316092,0.140029,0.0454545,7,2
0,1377,3,5,51.29,0.0043573,0.0372476,0.5,7,2
0,930,2,4,71.82,0.016129,0.0772258,0.133333,9,2
0,1494,8,0,20.64,0.0120482,0.0138153,0.444444,10,5
0,471,4,1,51.65,0.0467091,0.10966,0.181818,1,5
0,1778,8,2,35.77,0.00506187,0.0201181,0.888889,8,6
0,1425,6,1,46.86,0.0119298,0.0328842,0.352941,7,5
0,1688,1,1,49.69,0.007109,0.0294372,0.0833333,9,3
0,772,0,0,83.33,0.0168394,0.10794,0,3,3
0,1465,6,2,62.91,0.00614334,0.042942,0.666667,7,1
0,183,2,2,16.19,0.147541,0.0884699,0.0740741,9,2
0,539,3,0,2.78,0.0222635,0.0051577,0.25,1,1
0,1015,7,2,14.26,0.0118227,0.0140493,0.583333,8,3
0,101,3,2,36.32,0.217822,0.359604,0.136364,7,6
0,348,8,0,75.56,0.0143678,0.217126,1.6,2,2
0,930,6,3,89.84,0.0258065,0.0966022,0.25,1,2
0,1280,2,1,50.36,0.003125,0.0393437,0.5,7,2
0,672,1,5,32.22,0.0178571,0.0479464,0.0833333,1,2
0,716,10,2,79.29,0.0251397,0.11074,0.555556,9,6
0,21,10,1,58.74,0.238095,2.79714,2,8,5
0,637,8,0,86.5,0.0470958,0.135793,0.266667,0,2
1,829,6,2,84.96,0.0289505,0.102485,0.25,6,1
0,1828,5,0,4.75,0.00492341,0.00259847,0.555556,3,6
0,95,4,3,6.14,0.126316,0.0646316,0.333333,1,5
1,1830,10,5,42.94,0.0153005,0.0234645,0.357143,10,1
0,1440,9,5,0.97,0.0138889,0.000673611,0.45,7,5
