fraud,trustLevel,totalScanTimeInSeconds,lineItemVoids,quantityModification,grandTotal,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,scansWithoutRegistration
0,2,979,2,1,31.95,0.00306435,0.0326353,0.666667,8
0,1,1136,2,4,66.93,0.00176056,0.0589173,1,5
0,1,1662,1,0,47.73,0.0102286,0.0287184,0.0588235,2
0,1,1204,5,4,23.78,0.0157807,0.0197508,0.263158,6
0,3,1641,9,2,45.96,0.0121877,0.0280073,0.45,1
0,3,1334,1,5,28.68,0.00224888,0.0214993,0.333333,9
0,4,393,2,4,60.46,0.0661578,0.153842,0.0769231,3
0,5,1737,8,4,49.07,0.00978699,0.0282499,0.470588,0
0,2,693,9,4,11.17,0.012987,0.0161183,1,0
0,5,673,2,1,90.73,0.00297177,0.134814,1,3
0,1,189,3,5,45.84,0.132275,0.24254,0.12,1
0,5,1582,5,1,10.29,0.00632111,0.00650442,0.5,8
0,6,827,9,5,29.63,0.0314389,0.0358283,0.346154,1
0,6,1774,3,2,80.23,0.00225479,0.0452255,0.75,8
0,5,1333,4,0,64.02,0.0165041,0.048027,0.181818,6
0,5,594,7,5,96.91,0.0117845,0.163148,1,10
0,4,605,3,5,36.19,0.0396694,0.0598182,0.125,2
0,1,120,7,5,29.57,0.15,0.246417,0.388889,3
0,1,94,7,5,17.51,0.12766,0.186277,0.583333,6
0,4,910,7,5,88.71,0.00879121,0.0974835,0.875,3
0,3,594,4,3,50.29,0.0016835,0.0846633,4,1
0,5,1235,1,1,51.92,0.0161943,0.0420405,0.05,0
0,4,1094,3,3,37.7,0.0173675,0.0344607,0.157895,2
0,5,1229,7,3,17.37,0.0244101,0.0141334,0.233333,1
0,5,96,8,4,20.4,0.25,0.2125,0.333333,0
0,4,1274,4,0,17.93,0.00941915,0.0140738,0.333333,8
0,6,1331,7,5,89.41,0.00601052,0.0671751,0.875,4
0,4,867,11,0,21.49,0.0161476,0.0247866,0.785714,0
0,2,1152,8,3,40.86,0.0112847,0.0354688,0.615385,10
0,4,271,5,0,87.72,0.0147601,0.32369,1.25,3
0,1,892,3,1,57.5,0.00224215,0.0644619,1.5,7
0,1,1762,8,0,2.91,0.00851305,0.00165153,0.533333,9
0,6,206,10,5,20.19,0.0582524,0.0980097,0.833333,7
0,3,276,1,3,9.96,0.0217391,0.036087,0.166667,9
0,1,1598,7,2,88.76,0.0100125,0.0555444,0.4375,4
0,2,633,2,4,61.06,0.0268562,0.0964613,0.117647,7
0,3,551,5,3,33.69,0.0508167,0.0611434,0.178571,6
0,6,503,6,3,46.82,0.0596421,0.0930815,0.2,4
0,4,640,9,5,64.61,0.0453125,0.100953,0.310345,10
0,6,768,6,2,75.09,0.0182292,0.0977734,0.428571,8
0,4,1665,3,1,49.9,0.0174174,0.02997,0.103448,5
0,2,1680,5,0,97,0.00833333,0.0577381,0.357143,3
0,1,1303,10,3,86.43,0.0130468,0.0663315,0.588235,7
0,2,1153,9,5,46.63,0.00780572,0.0404423,1,2
0,3,783,4,3,14.66,0.0114943,0.0187229,0.444444,5
0,2,840,11,5,76.87,0.0321429,0.0915119,0.407407,5
0,5,1294,3,0,41.18,0.00772798,0.0318238,0.3,5
0,3,796,11,0,84.59,0.0226131,0.106269,0.611111,2
0,3,140,7,1,69.23,0.192857,0.4945,0.259259,1
0,4,582,5,2,33.49,0.0429553,0.057543,0.2,6
0,6,1190,3,0,62.73,0.00588235,0.0527143,0.428571,9
0,1,579,11,2,15.54,0.015544,0.0268394,1.22222,5
0,2,1528,3,1,61.76,0.0026178,0.0404188,0.75,5
0,5,1065,3,3,39.78,0.0253521,0.0373521,0.111111,7
0,1,1501,6,5,67.83,0.00666223,0.0451899,0.6,8
0,6,280,9,0,10.85,0.0392857,0.03875,0.818182,1
0,4,1756,11,2,66.68,0.0102506,0.0379727,0.611111,10
0,5,265,7,2,74.58,0.00377358,0.281434,7,7
0,2,902,4,1,44,0.0110865,0.0487805,0.4,7
0,5,121,5,5,27.45,0.14876,0.22686,0.277778,6
0,5,292,8,5,13,0.0410959,0.0445205,0.666667,3
0,3,1230,11,1,53.78,0.00406504,0.0437236,2.2,10
0,6,1627,10,3,36.67,0.00737554,0.0225384,0.833333,2
0,3,1697,1,5,13.12,0.00117855,0.00773129,0.5,4
0,1,551,0,5,21.16,0.00544465,0.0384029,0,10
0,2,492,10,5,18.72,0.0304878,0.0380488,0.666667,8
0,4,1582,1,1,41.46,0.0189633,0.0262073,0.0333333,2
0,4,1675,6,4,11.46,0.0161194,0.00684179,0.222222,1
0,6,392,0,4,24.7,0.0153061,0.0630102,0,8
0,3,1229,4,2,53.01,0.0130187,0.0431326,0.25,9
0,5,886,4,2,71.43,0.0316027,0.0806208,0.142857,3
0,2,439,1,2,83.87,0.00911162,0.191048,0.25,4
0,4,71,9,4,58.74,0.0704225,0.827324,1.8,1
0,2,1484,9,4,32.86,0.00202156,0.0221429,3,2
0,6,893,4,3,91.3,0.0279955,0.10224,0.16,8
0,1,1533,4,2,53.17,0.00130463,0.0346836,2,8
0,1,1184,6,3,21.99,0.00422297,0.0185726,1.2,0
0,4,1084,7,3,37.96,0.00738007,0.0350185,0.875,8
0,6,249,10,2,27.92,0.0200803,0.112129,2,3
0,5,1462,1,3,89.22,0.000683995,0.061026,1,4
0,5,1324,1,0,32.47,0.0188822,0.0245242,0.04,6
0,3,562,5,0,93.91,0.0088968,0.1671,1,9
0,2,979,2,5,42.31,0.0275792,0.0432176,0.0740741,1
0,4,848,11,5,12.69,0.0117925,0.0149646,1.1,2
0,4,75,1,1,0.35,0.186667,0.00466667,0.0714286,1
0,5,63,0,2,7.93,0.333333,0.125873,0,8
0,1,489,4,0,37.12,0.0102249,0.07591,0.8,0
0,1,1300,11,1,8.17,0.000769231,0.00628462,11,10
0,2,1647,0,0,27.04,0.0163934,0.0164177,0,5
0,2,1310,3,0,66.33,0.0175573,0.0506336,0.130435,5
0,4,1671,9,5,8.45,0.00239378,0.00505685,2.25,0
0,2,1691,8,3,38.55,0.0118273,0.0227972,0.4,5
0,6,1815,8,4,52.1,0.0110193,0.0287052,0.4,6
0,3,974,9,0,36.46,0.023614,0.0374333,0.391304,9
0,4,1647,4,4,18.16,0.00607165,0.0110261,0.4,8
0,5,1540,6,1,73.13,0.00844156,0.047487,0.461538,1
0,3,1445,4,3,17.85,0.00415225,0.0123529,0.666667,1
0,4,1076,5,4,1.72,0.0250929,0.00159851,0.185185,3
0,2,720,9,1,52.87,0.0208333,0.0734306,0.6,10
0,4,1560,6,5,62.04,0.0108974,0.0397692,0.352941,2
0,4,438,1,3,76.03,0.0525114,0.173584,0.0434783,7
0,6,372,9,3,97.33,0.0268817,0.26164,0.9,6
0,4,1722,11,5,94.93,0.0174216,0.0551278,0.366667,7
0,4,513,1,0,40.51,0.0214425,0.0789669,0.0909091,8
0,1,746,8,0,2.86,0.0254692,0.00383378,0.421053,8
0,6,588,7,0,90.58,0.0510204,0.154048,0.233333,10
0,3,1808,0,4,92.22,0.0110619,0.0510066,0,4
0,4,1310,1,1,9.06,0.00610687,0.00691603,0.125,1
0,2,239,11,3,45.43,0.0167364,0.190084,2.75,7
0,5,18,1,4,12.82,1.22222,0.712222,0.0454545,10
0,6,35,10,1,84.82,0.314286,2.42343,0.909091,3
0,2,469,1,0,58.38,0.010661,0.124478,0.2,6
0,6,735,10,1,18.5,0.0258503,0.0251701,0.526316,4
0,6,952,0,2,69.45,0.00945378,0.0729517,0,10
0,6,1502,3,2,58.71,0.0106525,0.0390879,0.1875,1
0,4,334,7,0,10.26,0.0508982,0.0307186,0.411765,4
0,1,1744,0,4,5.74,0.00516055,0.00329128,0,5
0,4,852,3,5,49.26,0.0328638,0.0578169,0.107143,5
0,5,556,8,0,10.86,0.0539568,0.0195324,0.266667,10
0,1,1622,6,2,36.55,0.00123305,0.0225339,3,8
0,5,1281,2,5,96.76,0.0124902,0.0755347,0.125,6
0,4,1679,10,4,82.98,0.0077427,0.0494223,0.769231,7
0,4,187,4,4,24.74,0.160428,0.132299,0.133333,0
0,5,614,0,4,23.09,0.0211726,0.0376059,0,5
0,5,896,6,4,25.78,0.0100446,0.0287723,0.666667,5
0,3,1175,0,2,4.5,0.00255319,0.00382979,0,4
0,2,110,4,3,19.7,0.209091,0.179091,0.173913,6
0,3,603,7,4,94.47,0.00829187,0.156667,1.4,2
0,5,1356,3,5,21.41,0.00737463,0.0157891,0.3,2
0,3,1527,5,0,46.59,0.00982318,0.0305108,0.333333,3
0,3,1216,10,0,46.11,0.0189145,0.0379194,0.434783,9
0,6,288,9,1,1.23,0.0520833,0.00427083,0.6,9
0,2,1802,2,5,79.66,0.00554939,0.0442064,0.2,8
0,3,291,4,1,72.86,0.0206186,0.250378,0.666667,8
0,5,388,1,2,8.47,0.0335052,0.0218299,0.0769231,1
0,3,610,11,5,15.73,0.0491803,0.0257869,0.366667,9
0,2,1524,1,3,7.07,0.00918635,0.00463911,0.0714286,4
0,3,831,5,4,74.69,0.0264741,0.0898797,0.227273,5
0,5,1684,8,1,65.53,0.00475059,0.0389133,1,3
0,6,1041,7,1,15.33,0.0115274,0.0147262,0.583333,6
0,6,1324,1,2,46.09,0.00226586,0.0348112,0.333333,8
0,6,859,3,0,77.42,0.032596,0.0901281,0.107143,9
0,2,1275,7,5,91.69,0.00862745,0.0719137,0.636364,8
0,3,1224,9,2,23.18,0.0130719,0.0189379,0.5625,10
0,2,1698,6,1,82.35,0.00294464,0.0484982,1.2,0
0,5,1571,10,1,5.76,0.0152769,0.00366645,0.416667,1
0,2,63,1,0,39.89,0.428571,0.633175,0.037037,4
0,6,101,7,3,18.1,0.128713,0.179208,0.538462,9
0,2,1502,7,4,60.17,0.0106525,0.0400599,0.4375,6
0,2,1501,7,1,7.29,0.0166556,0.00485676,0.28,4
0,1,156,11,2,61.26,0.0705128,0.392692,1,9
0,5,75,1,3,99.7,0.08,1.32933,0.166667,9
0,2,1262,11,2,6.36,0.00554675,0.00503962,1.57143,7
0,3,1186,3,4,0.44,0.00252951,0.000370995,1,5
0,4,1265,0,0,34.68,0.000790514,0.027415,0,9
0,3,1417,7,3,35.65,0.00141143,0.0251588,3.5,1
0,6,11,6,0,94.41,0.0909091,8.58273,6,2
0,2,892,8,2,58.61,0.0246637,0.0657063,0.363636,6
0,3,1079,1,3,76.27,0.0222428,0.0706858,0.0416667,10
0,5,987,7,3,30.14,0.0233029,0.030537,0.304348,7
0,6,734,0,4,78.58,0.0326975,0.107057,0,9
0,5,1578,9,0,38.52,0.0114068,0.0244106,0.5,6
0,4,94,2,4,9.29,0.244681,0.0988298,0.0869565,8
0,3,1822,6,5,84.73,0.00329308,0.0465038,1,9
0,3,1716,11,1,92.77,0.00582751,0.0540618,1.1,1
0,2,969,8,3,19.64,0.0268318,0.0202683,0.307692,2
0,4,240,7,2,2.93,0.0291667,0.0122083,1,10
0,4,901,1,5,44.83,0.0244173,0.0497558,0.0454545,5
0,5,1654,3,4,75.6,0.00362757,0.0457074,0.5,1
0,2,1206,6,4,13.93,0.0140962,0.0115506,0.352941,1
0,6,385,3,1,8.58,0.012987,0.0222857,0.6,8
0,5,1726,5,1,12.99,0.00173812,0.00752607,1.66667,0
0,2,1338,9,2,82.62,0.00298954,0.0617489,2.25,10
0,5,602,0,3,18.14,0.0116279,0.0301329,0,8
0,3,1273,1,3,54.04,0.0133543,0.0424509,0.0588235,9
0,5,308,10,4,16.45,0.038961,0.0534091,0.833333,6
0,3,768,5,5,89.33,0.00390625,0.116315,1.66667,1
0,2,215,6,0,27.62,0.0511628,0.128465,0.545455,4
0,1,650,2,3,45.28,0.0261538,0.0696615,0.117647,7
0,2,455,7,0,57.33,0.0571429,0.126,0.269231,9
0,6,1802,10,1,22.1,0.00610433,0.0122642,0.909091,2
0,4,162,4,1,1.03,0.0802469,0.00635802,0.307692,6
0,2,466,0,0,68.4,0.0107296,0.146781,0,7
0,6,794,8,2,75.35,0.0327456,0.0948992,0.307692,5
0,3,1008,3,0,51.68,0.0198413,0.0512698,0.15,8
0,2,801,6,1,64.73,0.0274657,0.0808115,0.272727,4
0,5,1599,11,0,61.68,0.0187617,0.0385741,0.366667,7
0,1,1707,5,2,11.24,0.00702988,0.00658465,0.416667,5
0,4,205,4,3,70.43,0.0682927,0.343561,0.285714,3
0,4,1267,0,1,88.14,0.00947119,0.0695659,0,7
0,1,1440,4,1,27.55,0.00347222,0.0191319,0.8,5
0,6,404,10,0,73,0.0569307,0.180693,0.434783,10
0,2,1246,4,0,51.71,0.00722311,0.0415008,0.444444,9
0,4,1197,9,5,99.98,0.00501253,0.0835255,1.5,0
0,2,784,4,2,89.16,0.0191327,0.113724,0.266667,10
0,1,966,4,5,41.61,0.0144928,0.0430745,0.285714,10
0,1,827,4,5,53.58,0.0229746,0.0647884,0.210526,0
0,5,1269,4,4,52.3,0.0118203,0.0412136,0.266667,10
0,4,1708,7,3,37.23,0.0029274,0.0217974,1.4,1
0,3,1062,0,0,19.02,0.0169492,0.0179096,0,9
0,2,1589,9,0,67.11,0.00440529,0.0422341,1.28571,10
0,4,426,0,3,24.21,0.056338,0.056831,0,8
0,2,336,1,2,78.7,0.0535714,0.234226,0.0555556,2
0,3,1654,9,1,68.61,0.0181378,0.0414813,0.3,5
0,3,1217,8,4,86.07,0.0172555,0.0707231,0.380952,9
0,5,1491,7,4,2.42,0.0120724,0.00162307,0.388889,6
0,1,109,1,0,96.46,0.0366972,0.884954,0.25,2
0,6,447,4,0,71.81,0.0134228,0.160649,0.666667,5
0,5,1255,2,5,82.55,0.0183267,0.0657769,0.0869565,1
0,6,673,6,4,53.61,0.0445765,0.0796582,0.2,0
0,4,1478,5,0,98.49,0.014885,0.0666373,0.227273,10
0,3,1378,4,5,33.19,0.00725689,0.0240856,0.4,1
0,3,88,11,0,10.58,0.318182,0.120227,0.392857,6
0,6,1730,6,4,81.55,0.00115607,0.0471387,3,10
0,5,1575,4,1,64.82,0.00190476,0.0411556,1.33333,10
0,2,1628,1,1,29.59,0.00184275,0.0181757,0.333333,7
0,6,1219,3,1,2.09,0.0188679,0.00171452,0.130435,4
0,5,873,2,3,48.29,0.0103093,0.055315,0.222222,0
0,1,667,11,0,43.05,0.0164918,0.0645427,1,0
0,4,806,3,0,32.3,0.0173697,0.0400744,0.214286,7
0,5,304,2,3,85.87,0.0526316,0.282467,0.125,2
0,6,1234,4,0,30.8,0.0226904,0.0249595,0.142857,10
0,4,204,2,2,92.33,0.0588235,0.452598,0.166667,9
0,3,311,2,2,42.12,0.0610932,0.135434,0.105263,5
0,2,398,3,4,69.63,0.0351759,0.17495,0.214286,4
0,6,1527,1,1,43.26,0.016372,0.0283301,0.04,3
0,5,973,5,1,47.54,0.0277492,0.0488592,0.185185,5
0,6,1633,8,0,94.42,0.00673607,0.05782,0.727273,4
0,2,298,10,3,90.04,0.0604027,0.302148,0.555556,8
0,5,1050,4,1,29.74,0.0257143,0.0283238,0.148148,0
0,6,1060,3,4,36.73,0.0273585,0.0346509,0.103448,4
0,3,1574,7,5,39.04,0.0108005,0.024803,0.411765,10
0,6,1822,11,1,1.81,0.00658617,0.000993414,0.916667,3
0,1,1246,8,2,73.12,0.0120385,0.0586838,0.533333,7
0,2,1180,3,3,69.48,0.0186441,0.0588814,0.136364,0
0,5,1730,4,2,15.47,0.0017341,0.0089422,1.33333,8
0,3,94,2,0,92.82,0.138298,0.987447,0.153846,3
0,4,1137,10,2,65.55,0.00439754,0.0576517,2,0
0,5,156,3,5,37.01,0.0128205,0.237244,1.5,2
0,4,1173,7,3,32.5,0.0187553,0.0277067,0.318182,3
0,1,1720,3,1,30.16,0.00348837,0.0175349,0.5,2
0,1,1719,7,3,91.64,0.0017452,0.0533101,2.33333,8
0,1,234,1,4,73.4,0.0854701,0.313675,0.05,5
0,4,348,2,2,17.83,0.0775862,0.0512356,0.0740741,8
0,3,931,5,2,36.53,0.0214823,0.0392374,0.25,2
0,6,678,11,1,53.5,0.0132743,0.0789086,1.22222,10
0,3,67,3,2,2.91,0.134328,0.0434328,0.333333,7
0,5,386,0,5,23.55,0.0129534,0.0610104,0,4
0,3,1406,9,3,60.26,0.00995733,0.0428592,0.642857,8
0,6,185,6,5,77.08,0.102703,0.416649,0.315789,2
0,4,627,9,3,74.15,0.0350877,0.118262,0.409091,2
0,6,971,5,3,34.97,0.0185376,0.0360144,0.277778,2
0,5,992,10,0,34.46,0.0181452,0.0347379,0.555556,1
0,4,698,5,2,20.59,0.00286533,0.0294986,2.5,5
0,2,482,2,1,78.93,0.026971,0.163755,0.153846,2
0,5,1543,1,0,30.97,0.0116656,0.0200713,0.0555556,10
0,5,1021,7,1,61.79,0.0225269,0.0605191,0.304348,8
0,2,312,2,2,84.43,0.0769231,0.270609,0.0833333,2
0,4,758,11,0,30.1,0.0171504,0.0397098,0.846154,0
0,4,638,7,2,70.17,0.0172414,0.109984,0.636364,8
0,5,1606,9,1,84.2,0.013076,0.0524284,0.428571,8
0,5,226,4,1,52.52,0.00442478,0.232389,4,3
0,5,1729,5,3,55,0.00983227,0.0318103,0.294118,7
0,1,633,1,1,50.97,0.0189573,0.0805213,0.0833333,5
0,2,1640,5,2,9.99,0.0152439,0.00609146,0.2,4
0,2,896,8,5,12.26,0.0245536,0.013683,0.363636,2
0,3,1237,8,5,21.02,0.000808407,0.0169927,8,1
0,6,863,11,1,54.52,0.00811124,0.063175,1.57143,9
0,4,528,5,5,66.5,0.032197,0.125947,0.294118,3
0,3,17,0,0,80.86,1.17647,4.75647,0,5
0,6,1816,1,3,39.99,0.0165198,0.0220209,0.0333333,0
0,1,787,5,5,11.82,0.00889454,0.0150191,0.714286,3
0,6,1204,7,2,11.07,0.00830565,0.00919435,0.7,7
0,6,1322,6,1,80.06,0.0189107,0.0605598,0.24,7
0,3,407,5,0,54.39,0.034398,0.133636,0.357143,7
0,6,105,9,0,36.32,0.114286,0.345905,0.75,8
0,3,28,4,4,76.6,0.714286,2.73571,0.2,10
0,2,1532,8,2,8.62,0.00195822,0.00562663,2.66667,1
0,2,583,6,1,87.9,0.0240137,0.150772,0.428571,5
0,6,1612,2,1,83,0.016129,0.0514888,0.0769231,7
0,2,741,1,0,11.09,0.0242915,0.0149663,0.0555556,7
0,3,714,10,3,83.74,0.0378151,0.117283,0.37037,1
0,5,375,2,2,56.15,0.0346667,0.149733,0.153846,10
0,4,1055,4,5,67.79,0.0246445,0.0642559,0.153846,9
0,5,350,11,1,90.49,0.0314286,0.258543,1,1
0,4,483,1,3,89.63,0.0186335,0.185569,0.111111,7
0,6,990,3,5,36.08,0.0010101,0.0364444,3,0
0,3,15,2,0,59.26,0.666667,3.95067,0.2,6
0,3,433,3,4,94.96,0.0646651,0.219307,0.107143,10
0,2,667,0,0,82.84,0.011994,0.124198,0,9
0,5,1488,1,4,97.5,0.0127688,0.0655242,0.0526316,1
0,5,962,5,5,8.27,0.0135135,0.00859667,0.384615,6
0,4,1481,0,5,96.64,0.00607698,0.0652532,0,7
0,6,965,1,0,75.36,0.015544,0.0780933,0.0666667,5
0,5,523,6,1,19.07,0.00191205,0.0364627,6,3
0,5,1471,6,4,2.57,0.00815772,0.00174711,0.5,5
0,1,598,11,3,75.53,0.0133779,0.126304,1.375,9
0,5,1071,2,2,32.45,0.0102708,0.0302988,0.181818,5
0,1,693,1,3,63.5,0.024531,0.0916306,0.0588235,2
0,6,713,0,0,76.38,0.0056101,0.107125,0,3
0,1,1377,9,0,6.54,0.00145243,0.00474946,4.5,2
0,4,1212,1,4,96.41,0.0189769,0.0795462,0.0434783,2
0,3,168,2,5,54.38,0.0714286,0.32369,0.166667,8
0,6,162,3,2,81.53,0.037037,0.503272,0.5,5
0,2,125,4,2,5.24,0.16,0.04192,0.2,2
0,5,496,1,5,28.7,0.0141129,0.0578629,0.142857,9
0,4,774,10,1,30.18,0.0348837,0.0389922,0.37037,0
0,2,1440,9,4,20.04,0.0131944,0.0139167,0.473684,9
0,3,1095,9,1,85.91,0.0109589,0.0784566,0.75,9
0,1,550,6,4,22.99,0.0181818,0.0418,0.6,9
0,4,401,8,1,1.48,0.0623441,0.00369077,0.32,3
0,6,641,9,3,71.2,0.0171607,0.111076,0.818182,4
0,5,532,1,3,48.43,0.0469925,0.0910338,0.04,9
0,2,1130,2,0,18.23,0.00619469,0.0161327,0.285714,2
0,3,1023,7,2,44.54,0.0244379,0.0435386,0.28,5
0,6,37,5,4,32.62,0.783784,0.881622,0.172414,4
0,2,659,2,3,37.83,0.0212443,0.0574052,0.142857,3
0,6,1381,11,3,64.58,0.0057929,0.0467632,1.375,3
0,5,1325,3,2,84.88,0.0196226,0.0640604,0.115385,4
0,5,1656,10,5,78.72,0.000603865,0.0475362,10,9
0,6,1052,11,3,59.63,0.0180608,0.0566825,0.578947,2
0,2,1314,6,1,9.28,0.0129376,0.0070624,0.352941,6
0,1,1107,8,0,20,0.00903342,0.0180668,0.8,0
0,1,1386,9,3,67.29,0.002886,0.0485498,2.25,4
0,5,185,1,0,76.43,0.140541,0.413135,0.0384615,2
0,2,1640,10,1,85.94,0.00121951,0.0524024,5,6
0,3,1223,6,0,0.25,0.00899428,0.000204415,0.545455,10
0,3,339,1,4,12.26,0.00294985,0.0361652,1,5
0,2,957,8,2,67.03,0.0167189,0.0700418,0.5,6
0,1,1013,8,1,2.59,0.0256663,0.00255676,0.307692,0
0,1,1581,10,3,61,0.00948767,0.0385832,0.666667,8
0,2,642,6,3,93.88,0.00934579,0.146231,1,0
0,4,884,4,0,11.4,0.00565611,0.0128959,0.8,9
0,3,1087,11,0,59.32,0.024839,0.0545722,0.407407,4
0,3,99,6,5,43.55,0.262626,0.439899,0.230769,7
0,3,1207,5,1,55.69,0.014913,0.0461392,0.277778,1
0,2,138,11,0,73.95,0.057971,0.53587,1.375,10
0,6,1069,0,1,58.31,0.00654818,0.0545463,0,0
0,5,265,4,3,38.9,0.113208,0.146792,0.133333,7
0,5,738,11,2,43.41,0.0176152,0.0588211,0.846154,6
0,5,1732,2,3,22.64,0.00577367,0.0130716,0.2,5
0,6,1820,4,0,91.07,0.00164835,0.0500385,1.33333,8
0,6,1609,1,2,47.39,0.0105656,0.0294531,0.0588235,3
0,4,953,9,4,34.46,0.019937,0.0361595,0.473684,10
0,6,1563,7,3,33.86,0.0140755,0.0216635,0.318182,3
0,2,1397,3,2,33.32,0.0114531,0.0238511,0.1875,4
0,1,327,3,3,32.87,0.0183486,0.10052,0.5,8
0,6,1717,4,0,52.23,0.0145603,0.0304193,0.16,7
0,5,1444,9,3,93.11,0.0124654,0.0644806,0.5,1
0,5,1272,0,1,31.86,0.00235849,0.0250472,0,9
0,4,1725,9,1,0.8,0.0133333,0.000463768,0.391304,10
0,4,1506,6,1,30.38,0.00398406,0.0201726,1,5
0,5,1086,7,1,95.57,0.00736648,0.0880018,0.875,8
0,5,1354,8,2,69.46,0.0177253,0.0512999,0.333333,1
0,2,474,2,4,7.13,0.0337553,0.0150422,0.125,8
0,6,1487,2,1,33.06,0.0154674,0.0222327,0.0869565,10
0,2,237,2,1,85.2,0.122363,0.359494,0.0689655,1
0,3,1816,0,4,7.61,0.00110132,0.00419053,0,2
0,1,696,2,1,74.3,0.0186782,0.106753,0.153846,3
0,1,571,8,0,24.67,0.0315236,0.0432049,0.444444,1
0,1,1055,4,1,29.94,0.00853081,0.0283791,0.444444,10
0,6,252,8,5,18.65,0.0277778,0.0740079,1.14286,3
0,6,1313,3,2,11.86,0.00152323,0.00903275,1.5,10
0,2,1494,3,3,58.26,0.0140562,0.038996,0.142857,4
0,3,512,7,5,2.57,0.0078125,0.00501953,1.75,9
0,6,1058,7,4,7.72,0.0179584,0.00729679,0.368421,1
0,5,1807,11,1,14.19,0.0116215,0.00785279,0.52381,1
0,2,1016,5,3,57.74,0.0265748,0.0568307,0.185185,0
0,1,1382,4,5,76.98,0.0130246,0.0557019,0.222222,3
0,2,1174,11,2,34.82,0.0110733,0.0296593,0.846154,5
0,6,648,11,5,53.49,0.00925926,0.0825463,1.83333,1
0,5,1603,7,5,91.37,0.00311915,0.0569994,1.4,2
0,2,1146,9,4,84.88,0.008726,0.0740663,0.9,6
0,4,399,0,5,57.96,0.075188,0.145263,0,1
0,1,886,8,2,81.66,0.010158,0.092167,0.888889,9
0,2,865,4,4,19.33,0.0289017,0.0223468,0.16,8
0,5,1401,11,1,65.69,0.0157031,0.0468879,0.5,5
0,1,991,5,4,44.53,0.0161453,0.0449344,0.3125,2
0,3,51,11,4,37.62,0.0980392,0.737647,2.2,6
0,4,1599,2,2,94.58,0.000625391,0.0591495,2,0
0,5,650,11,2,92.15,0.0415385,0.141769,0.407407,5
0,4,1231,10,0,35.04,0.0243704,0.0284647,0.333333,3
0,4,1777,6,2,86.63,0.0106922,0.0487507,0.315789,6
0,4,554,7,1,67.16,0.00902527,0.121227,1.4,9
0,5,793,0,5,60.34,0.0226986,0.0760908,0,6
0,6,1735,7,1,99.28,0.000576369,0.0572219,7,3
0,6,1090,3,2,30.05,0.0220183,0.0275688,0.125,10
0,3,1545,7,0,66.61,0.012945,0.0431133,0.35,10
0,3,1831,1,2,31.34,0.00873839,0.0171163,0.0625,0
0,4,555,9,2,65.71,0.0522523,0.118396,0.310345,9
0,3,508,4,2,16.66,0.0492126,0.0327953,0.16,2
0,4,1129,11,3,71.16,0.00354296,0.0630292,2.75,1
0,2,1159,5,3,92.38,0.0189819,0.0797066,0.227273,1
0,2,1817,1,5,94.09,0.00330215,0.0517832,0.166667,9
0,3,25,6,3,29.28,0.52,1.1712,0.461538,3
0,6,1592,3,5,20.1,0.00251256,0.0126256,0.75,1
0,1,180,4,5,78.54,0.0388889,0.436333,0.571429,1
0,1,691,1,3,7.64,0.0361795,0.0110564,0.04,1
0,3,406,8,1,71.93,0.00738916,0.177167,2.66667,4
0,6,1038,0,4,54.23,0.022158,0.0522447,0,9
0,2,708,2,1,20.65,0.0324859,0.0291667,0.0869565,8
0,1,1436,0,3,67.01,0.00487465,0.0466643,0,0
0,3,1453,1,0,3,0.00206469,0.00206469,0.333333,3
0,3,1798,11,2,19.79,0.012792,0.0110067,0.478261,6
0,6,460,7,4,63.51,0.00652174,0.138065,2.33333,3
0,1,556,11,4,66.55,0.0377698,0.119694,0.52381,6
0,2,1359,3,5,71.48,0.00588668,0.0525975,0.375,1
0,1,214,3,1,32.3,0.102804,0.150935,0.136364,8
0,6,106,1,2,3.47,0.0188679,0.0327358,0.5,6
0,6,1744,11,2,80.17,0.000573394,0.045969,11,10
0,6,90,5,1,66.33,0.233333,0.737,0.238095,0
0,2,1318,7,2,67.92,0.0121396,0.0515326,0.4375,2
0,3,334,8,5,47.52,0.0598802,0.142275,0.4,5
0,4,536,11,1,87.42,0.0391791,0.163097,0.52381,1
0,3,444,3,1,79.55,0.0495495,0.179167,0.136364,8
0,4,945,11,0,29.45,0.0021164,0.031164,5.5,3
0,1,640,2,4,3.54,0.025,0.00553125,0.125,8
0,6,54,1,1,43,0.388889,0.796296,0.047619,9
0,3,1739,0,1,8.1,0.00862565,0.00465785,0,9
0,1,245,8,2,42.27,0.0816327,0.172531,0.4,2
0,4,1220,4,5,20.96,0.00737705,0.0171803,0.444444,5
0,1,358,5,3,61.98,0.0726257,0.173128,0.192308,3
0,5,1062,0,5,92.91,0.019774,0.0874859,0,0
0,4,1813,1,0,29.97,0.0148924,0.0165306,0.037037,2
0,2,274,5,0,13.14,0.0145985,0.0479562,1.25,6
0,5,1022,7,3,53.23,0.0254403,0.0520841,0.269231,5
0,3,1787,5,3,57.68,0.00951315,0.0322776,0.294118,5
0,3,1171,10,3,41.96,0.0111016,0.0358326,0.769231,0
0,6,50,6,5,62,0.24,1.24,0.5,8
0,3,1651,7,0,71.15,0.00726832,0.0430951,0.583333,2
